order_item_id,order_id,menu_id,quantity,unit_price,subtotal
OI03070,ORD02054,M050,2,8.63,17.26
OI03071,ORD02054,M018,1,6.4,6.4
OI03072,ORD02055,M019,3,11.31,33.93
OI03073,ORD02055,M008,1,11.64,11.64
OI03074,ORD02056,M001,2,6.05,12.1
OI03075,ORD02056,M040,3,15.26,45.78
OI03076,ORD02057,M045,2,14.72,29.44
OI03077,ORD02057,M033,3,9.14,27.42
OI03078,ORD02058,M016,3,6.75,20.25
OI03079,ORD02058,M007,1,15.72,15.72
OI03080,ORD02059,M048,2,5.64,11.28
OI03081,ORD02060,M010,1,8.19,8.19
OI03082,ORD02060,M021,2,23.11,46.22
OI03083,ORD02061,M046,2,18.37,36.74
OI03084,ORD02061,M025,3,5.42,16.26
OI03085,ORD02062,M007,1,15.72,15.72
OI03086,ORD02062,M006,3,5.76,17.28
OI03087,ORD02063,M031,1,11.87,11.87
OI03088,ORD02064,M019,3,11.31,33.93
OI03089,ORD02065,M008,3,11.64,34.92
OI03090,ORD02066,M039,2,20.39,40.78
OI03091,ORD02066,M028,2,10.31,20.62
OI03092,ORD02067,M009,1,22.04,22.04
OI03093,ORD02068,M001,1,6.05,6.05
OI03094,ORD02068,M001,3,6.05,18.15
OI03095,ORD02069,M027,3,16.47,49.41
OI03096,ORD02070,M020,1,13.97,13.97
OI03097,ORD02070,M044,1,22.8,22.8
OI03098,ORD02071,M028,2,10.31,20.62
OI03099,ORD02072,M040,3,15.26,45.78
OI03100,ORD02073,M022,1,6.86,6.86
OI03101,ORD02073,M045,3,14.72,44.16
OI03102,ORD02074,M042,3,17.77,53.31
OI03103,ORD02074,M046,3,18.37,55.11
OI03104,ORD02075,M007,2,15.72,31.44
OI03105,ORD02076,M019,1,11.31,11.31
OI03106,ORD02077,M048,2,5.64,11.28
OI03107,ORD02078,M025,2,5.42,10.84
OI03108,ORD02079,M001,2,6.05,12.1
OI03109,ORD02080,M021,1,23.11,23.11
OI03110,ORD02081,M025,3,5.42,16.26
OI03111,ORD02081,M011,1,11.74,11.74
OI03112,ORD02082,M013,1,9.9,9.9
OI03113,ORD02082,M010,3,8.19,24.57
OI03114,ORD02083,M045,2,14.72,29.44
OI03115,ORD02084,M050,1,8.63,8.63
OI03116,ORD02084,M001,2,6.05,12.1
OI03117,ORD02085,M005,2,23.02,46.04
OI03118,ORD02086,M005,3,23.02,69.06
OI03119,ORD02087,M028,2,10.31,20.62
OI03120,ORD02088,M046,2,18.37,36.74
OI03121,ORD02088,M048,3,5.64,16.92
OI03122,ORD02089,M034,1,17.18,17.18
OI03123,ORD02089,M047,1,12.49,12.49
OI03124,ORD02090,M004,1,7.15,7.15
OI03125,ORD02090,M016,1,6.75,6.75
OI03126,ORD02091,M012,1,11.68,11.68
OI03127,ORD02092,M001,1,6.05,6.05
OI03128,ORD02092,M037,3,11.31,33.93
OI03129,ORD02093,M037,1,11.31,11.31
OI03130,ORD02093,M027,3,16.47,49.41
OI03131,ORD02094,M039,3,20.39,61.17
OI03132,ORD02094,M024,3,20.8,62.4
OI03133,ORD02095,M016,1,6.75,6.75
OI03134,ORD02095,M042,1,17.77,17.77
OI03135,ORD02096,M012,3,11.68,35.04
OI03136,ORD02097,M037,2,11.31,22.62
OI03137,ORD02097,M044,2,22.8,45.6
OI03138,ORD02098,M018,1,6.4,6.4
OI03139,ORD02098,M048,2,5.64,11.28
OI03140,ORD02099,M018,2,6.4,12.8
OI03141,ORD02100,M022,3,6.86,20.58
OI03142,ORD02100,M009,3,22.04,66.12
OI03143,ORD02101,M003,3,13.14,39.42
OI03144,ORD02101,M033,3,9.14,27.42
OI03145,ORD02102,M013,3,9.9,29.7
OI03146,ORD02102,M029,3,21.76,65.28
OI03147,ORD02103,M047,2,12.49,24.98
OI03148,ORD02103,M036,3,21.19,63.57
OI03149,ORD02104,M042,2,17.77,35.54
OI03150,ORD02104,M022,1,6.86,6.86
OI03151,ORD02105,M014,3,5.03,15.09
OI03152,ORD02105,M004,1,7.15,7.15
OI03153,ORD02106,M020,1,13.97,13.97
OI03154,ORD02106,M035,3,15.54,46.62
OI03155,ORD02107,M022,2,6.86,13.72
OI03156,ORD02108,M027,1,16.47,16.47
OI03157,ORD02108,M035,2,15.54,31.08
OI03158,ORD02109,M007,3,15.72,47.16
OI03159,ORD02110,M035,1,15.54,15.54
OI03160,ORD02110,M026,1,23.22,23.22
OI03161,ORD02111,M027,3,16.47,49.41
OI03162,ORD02112,M006,3,5.76,17.28
OI03163,ORD02113,M033,3,9.14,27.42
OI03164,ORD02114,M021,2,23.11,46.22
OI03165,ORD02114,M028,3,10.31,30.93
OI03166,ORD02115,M039,3,20.39,61.17
OI03167,ORD02115,M038,3,12.96,38.88
OI03168,ORD02116,M022,2,6.86,13.72
OI03169,ORD02116,M041,3,18.7,56.1
OI03170,ORD02117,M010,1,8.19,8.19
OI03171,ORD02118,M020,1,13.97,13.97
OI03172,ORD02119,M046,3,18.37,55.11
OI03173,ORD02119,M023,3,7.84,23.52
OI03174,ORD02120,M024,1,20.8,20.8
OI03175,ORD02121,M001,3,6.05,18.15
OI03176,ORD02122,M034,2,17.18,34.36
OI03177,ORD02123,M021,2,23.11,46.22
OI03178,ORD02124,M007,3,15.72,47.16
OI03179,ORD02124,M018,3,6.4,19.2
OI03180,ORD02125,M045,3,14.72,44.16
OI03181,ORD02125,M014,2,5.03,10.06
OI03182,ORD02126,M029,1,21.76,21.76
OI03183,ORD02127,M007,3,15.72,47.16
OI03184,ORD02128,M031,2,11.87,23.74
OI03185,ORD02128,M038,1,12.96,12.96
OI03186,ORD02129,M030,3,20.38,61.14
OI03187,ORD02130,M009,2,22.04,44.08
OI03188,ORD02131,M027,2,16.47,32.94
OI03189,ORD02132,M017,2,16.95,33.9
OI03190,ORD02132,M029,2,21.76,43.52
OI03191,ORD02133,M002,2,6.74,13.48
OI03192,ORD02134,M040,1,15.26,15.26
OI03193,ORD02134,M033,3,9.14,27.42
OI03194,ORD02135,M027,2,16.47,32.94
OI03195,ORD02136,M028,2,10.31,20.62
OI03196,ORD02136,M041,1,18.7,18.7
OI03197,ORD02137,M008,3,11.64,34.92
OI03198,ORD02137,M050,1,8.63,8.63
OI03199,ORD02138,M033,1,9.14,9.14
OI03200,ORD02139,M033,3,9.14,27.42
OI03201,ORD02139,M033,1,9.14,9.14
OI03202,ORD02140,M018,1,6.4,6.4
OI03203,ORD02140,M005,1,23.02,23.02
OI03204,ORD02141,M021,1,23.11,23.11
OI03205,ORD02141,M032,2,21.03,42.06
OI03206,ORD02142,M040,3,15.26,45.78
OI03207,ORD02142,M031,3,11.87,35.61
OI03208,ORD02143,M027,2,16.47,32.94
OI03209,ORD02144,M012,3,11.68,35.04
OI03210,ORD02145,M018,3,6.4,19.2
OI03211,ORD02145,M015,2,13.73,27.46
OI03212,ORD02146,M016,2,6.75,13.5
OI03213,ORD02146,M036,3,21.19,63.57
OI03214,ORD02147,M018,3,6.4,19.2
OI03215,ORD02148,M024,3,20.8,62.4
OI03216,ORD02149,M038,1,12.96,12.96
OI03217,ORD02149,M011,2,11.74,23.48
OI03218,ORD02150,M021,1,23.11,23.11
OI03219,ORD02151,M041,3,18.7,56.1
OI03220,ORD02151,M018,2,6.4,12.8
OI03221,ORD02152,M034,2,17.18,34.36
OI03222,ORD02152,M014,2,5.03,10.06
OI03223,ORD02153,M039,1,20.39,20.39
OI03224,ORD02154,M013,3,9.9,29.7
OI03225,ORD02154,M018,2,6.4,12.8
OI03226,ORD02155,M046,2,18.37,36.74
OI03227,ORD02156,M003,2,13.14,26.28
OI03228,ORD02157,M005,1,23.02,23.02
OI03229,ORD02157,M002,3,6.74,20.22
OI03230,ORD02158,M039,2,20.39,40.78
OI03231,ORD02159,M002,1,6.74,6.74
OI03232,ORD02160,M012,3,11.68,35.04
OI03233,ORD02161,M007,2,15.72,31.44
OI03234,ORD02162,M009,2,22.04,44.08
OI03235,ORD02163,M027,1,16.47,16.47
OI03236,ORD02163,M023,2,7.84,15.68
OI03237,ORD02164,M035,1,15.54,15.54
OI03238,ORD02165,M023,1,7.84,7.84
OI03239,ORD02165,M017,3,16.95,50.85
OI03240,ORD02166,M044,1,22.8,22.8
OI03241,ORD02167,M001,2,6.05,12.1
OI03242,ORD02168,M029,2,21.76,43.52
OI03243,ORD02168,M006,2,5.76,11.52
OI03244,ORD02169,M027,1,16.47,16.47
OI03245,ORD02169,M019,3,11.31,33.93
OI03246,ORD02170,M044,3,22.8,68.4
OI03247,ORD02170,M048,1,5.64,5.64
OI03248,ORD02171,M038,2,12.96,25.92
OI03249,ORD02172,M026,1,23.22,23.22
OI03250,ORD02172,M043,1,18.33,18.33
OI03251,ORD02173,M015,3,13.73,41.19
OI03252,ORD02174,M041,2,18.7,37.4
OI03253,ORD02174,M015,1,13.73,13.73
OI03254,ORD02175,M003,3,13.14,39.42
OI03255,ORD02176,M012,1,11.68,11.68
OI03256,ORD02177,M039,3,20.39,61.17
OI03257,ORD02178,M016,3,6.75,20.25
OI03258,ORD02179,M040,3,15.26,45.78
OI03259,ORD02180,M003,2,13.14,26.28
OI03260,ORD02180,M049,2,20.08,40.16
OI03261,ORD02181,M014,1,5.03,5.03
OI03262,ORD02182,M044,2,22.8,45.6
OI03263,ORD02183,M022,2,6.86,13.72
OI03264,ORD02184,M044,2,22.8,45.6
OI03265,ORD02184,M032,1,21.03,21.03
OI03266,ORD02185,M049,3,20.08,60.24
OI03267,ORD02185,M047,3,12.49,37.47
OI03268,ORD02186,M022,1,6.86,6.86
OI03269,ORD02187,M041,1,18.7,18.7
OI03270,ORD02187,M015,3,13.73,41.19
OI03271,ORD02188,M005,3,23.02,69.06
OI03272,ORD02188,M014,3,5.03,15.09
OI03273,ORD02189,M025,2,5.42,10.84
OI03274,ORD02190,M045,3,14.72,44.16
OI03275,ORD02191,M030,1,20.38,20.38
OI03276,ORD02192,M030,2,20.38,40.76
OI03277,ORD02192,M018,1,6.4,6.4
OI03278,ORD02193,M018,2,6.4,12.8
OI03279,ORD02193,M035,1,15.54,15.54
OI03280,ORD02194,M011,1,11.74,11.74
OI03281,ORD02194,M048,3,5.64,16.92
OI03282,ORD02195,M003,3,13.14,39.42
OI03283,ORD02196,M043,3,18.33,54.99
OI03284,ORD02197,M040,1,15.26,15.26
OI03285,ORD02197,M035,2,15.54,31.08
OI03286,ORD02198,M005,1,23.02,23.02
OI03287,ORD02199,M010,3,8.19,24.57
OI03288,ORD02200,M024,2,20.8,41.6
OI03289,ORD02201,M031,2,11.87,23.74
OI03290,ORD02202,M021,1,23.11,23.11
OI03291,ORD02203,M049,3,20.08,60.24
OI03292,ORD02204,M016,1,6.75,6.75
OI03293,ORD02204,M013,2,9.9,19.8
OI03294,ORD02205,M042,3,17.77,53.31
OI03295,ORD02206,M048,2,5.64,11.28
OI03296,ORD02207,M042,2,17.77,35.54
OI03297,ORD02207,M020,2,13.97,27.94
OI03298,ORD02208,M033,2,9.14,18.28
OI03299,ORD02208,M032,3,21.03,63.09
OI03300,ORD02209,M018,2,6.4,12.8
OI03301,ORD02209,M005,1,23.02,23.02
OI03302,ORD02210,M012,1,11.68,11.68
OI03303,ORD02210,M002,2,6.74,13.48
OI03304,ORD02211,M038,2,12.96,25.92
OI03305,ORD02211,M007,2,15.72,31.44
OI03306,ORD02212,M049,3,20.08,60.24
OI03307,ORD02212,M027,2,16.47,32.94
OI03308,ORD02213,M026,2,23.22,46.44
OI03309,ORD02214,M014,3,5.03,15.09
OI03310,ORD02215,M048,1,5.64,5.64
OI03311,ORD02216,M022,1,6.86,6.86
OI03312,ORD02217,M011,2,11.74,23.48
OI03313,ORD02218,M012,3,11.68,35.04
OI03314,ORD02218,M004,1,7.15,7.15
OI03315,ORD02219,M019,2,11.31,22.62
OI03316,ORD02219,M035,3,15.54,46.62
OI03317,ORD02220,M010,3,8.19,24.57
OI03318,ORD02221,M014,1,5.03,5.03
OI03319,ORD02221,M030,2,20.38,40.76
OI03320,ORD02222,M035,3,15.54,46.62
OI03321,ORD02223,M036,1,21.19,21.19
OI03322,ORD02223,M038,3,12.96,38.88
OI03323,ORD02224,M043,2,18.33,36.66
OI03324,ORD02224,M047,1,12.49,12.49
OI03325,ORD02225,M035,3,15.54,46.62
OI03326,ORD02225,M026,1,23.22,23.22
OI03327,ORD02226,M037,3,11.31,33.93
OI03328,ORD02227,M024,3,20.8,62.4
OI03329,ORD02228,M047,2,12.49,24.98
OI03330,ORD02228,M037,1,11.31,11.31
OI03331,ORD02229,M006,3,5.76,17.28
OI03332,ORD02229,M021,2,23.11,46.22
OI03333,ORD02230,M020,3,13.97,41.91
OI03334,ORD02230,M004,3,7.15,21.45
OI03335,ORD02231,M035,2,15.54,31.08
OI03336,ORD02232,M044,2,22.8,45.6
OI03337,ORD02232,M040,3,15.26,45.78
OI03338,ORD02233,M041,2,18.7,37.4
OI03339,ORD02233,M008,2,11.64,23.28
OI03340,ORD02234,M050,3,8.63,25.89
OI03341,ORD02235,M041,1,18.7,18.7
OI03342,ORD02236,M001,3,6.05,18.15
OI03343,ORD02237,M021,1,23.11,23.11
OI03344,ORD02237,M009,3,22.04,66.12
OI03345,ORD02238,M028,3,10.31,30.93
OI03346,ORD02238,M020,2,13.97,27.94
OI03347,ORD02239,M021,1,23.11,23.11
OI03348,ORD02239,M021,1,23.11,23.11
OI03349,ORD02240,M017,1,16.95,16.95
OI03350,ORD02241,M015,2,13.73,27.46
OI03351,ORD02241,M019,3,11.31,33.93
OI03352,ORD02242,M050,3,8.63,25.89
OI03353,ORD02242,M017,1,16.95,16.95
OI03354,ORD02243,M045,3,14.72,44.16
OI03355,ORD02243,M039,3,20.39,61.17
OI03356,ORD02244,M028,2,10.31,20.62
OI03357,ORD02244,M015,3,13.73,41.19
OI03358,ORD02245,M018,1,6.4,6.4
OI03359,ORD02245,M039,2,20.39,40.78
OI03360,ORD02246,M014,3,5.03,15.09
OI03361,ORD02247,M032,1,21.03,21.03
OI03362,ORD02248,M039,1,20.39,20.39
OI03363,ORD02249,M023,1,7.84,7.84
OI03364,ORD02250,M050,1,8.63,8.63
OI03365,ORD02251,M001,1,6.05,6.05
OI03366,ORD02252,M005,1,23.02,23.02
OI03367,ORD02253,M043,2,18.33,36.66
OI03368,ORD02254,M031,1,11.87,11.87
OI03369,ORD02255,M043,2,18.33,36.66
OI03370,ORD02255,M041,1,18.7,18.7
OI03371,ORD02256,M008,2,11.64,23.28
OI03372,ORD02256,M019,1,11.31,11.31
OI03373,ORD02257,M021,1,23.11,23.11
OI03374,ORD02258,M012,2,11.68,23.36
OI03375,ORD02258,M002,3,6.74,20.22
OI03376,ORD02259,M034,2,17.18,34.36
OI03377,ORD02259,M014,1,5.03,5.03
OI03378,ORD02260,M048,1,5.64,5.64
OI03379,ORD02261,M011,2,11.74,23.48
OI03380,ORD02262,M038,3,12.96,38.88
OI03381,ORD02263,M037,3,11.31,33.93
OI03382,ORD02263,M018,3,6.4,19.2
OI03383,ORD02264,M007,1,15.72,15.72
OI03384,ORD02265,M029,2,21.76,43.52
OI03385,ORD02266,M007,3,15.72,47.16
OI03386,ORD02266,M010,3,8.19,24.57
OI03387,ORD02267,M033,3,9.14,27.42
OI03388,ORD02267,M023,1,7.84,7.84
OI03389,ORD02268,M022,3,6.86,20.58
OI03390,ORD02268,M013,1,9.9,9.9
OI03391,ORD02269,M028,2,10.31,20.62
OI03392,ORD02270,M027,1,16.47,16.47
OI03393,ORD02270,M024,1,20.8,20.8
OI03394,ORD02271,M001,3,6.05,18.15
OI03395,ORD02271,M029,1,21.76,21.76
OI03396,ORD02272,M023,3,7.84,23.52
OI03397,ORD02272,M002,2,6.74,13.48
OI03398,ORD02273,M048,2,5.64,11.28
OI03399,ORD02274,M034,3,17.18,51.54
OI03400,ORD02275,M035,1,15.54,15.54
OI03401,ORD02276,M008,3,11.64,34.92
OI03402,ORD02276,M038,2,12.96,25.92
OI03403,ORD02277,M006,3,5.76,17.28
OI03404,ORD02278,M046,3,18.37,55.11
OI03405,ORD02279,M049,1,20.08,20.08
OI03406,ORD02279,M046,3,18.37,55.11
OI03407,ORD02280,M003,2,13.14,26.28
OI03408,ORD02280,M020,1,13.97,13.97
OI03409,ORD02281,M013,2,9.9,19.8
OI03410,ORD02281,M005,1,23.02,23.02
OI03411,ORD02282,M033,3,9.14,27.42
OI03412,ORD02282,M047,2,12.49,24.98
OI03413,ORD02283,M028,1,10.31,10.31
OI03414,ORD02283,M007,1,15.72,15.72
OI03415,ORD02284,M044,3,22.8,68.4
OI03416,ORD02285,M042,1,17.77,17.77
OI03417,ORD02285,M020,2,13.97,27.94
OI03418,ORD02286,M035,2,15.54,31.08
OI03419,ORD02286,M045,3,14.72,44.16
OI03420,ORD02287,M006,3,5.76,17.28
OI03421,ORD02288,M027,1,16.47,16.47
OI03422,ORD02289,M028,3,10.31,30.93
OI03423,ORD02289,M033,2,9.14,18.28
OI03424,ORD02290,M041,2,18.7,37.4
OI03425,ORD02291,M013,2,9.9,19.8
OI03426,ORD02292,M046,2,18.37,36.74
OI03427,ORD02293,M038,3,12.96,38.88
OI03428,ORD02294,M007,1,15.72,15.72
OI03429,ORD02295,M009,2,22.04,44.08
OI03430,ORD02295,M048,3,5.64,16.92
OI03431,ORD02296,M040,3,15.26,45.78
OI03432,ORD02297,M048,2,5.64,11.28
OI03433,ORD02298,M022,3,6.86,20.58
OI03434,ORD02299,M017,2,16.95,33.9
OI03435,ORD02299,M032,1,21.03,21.03
OI03436,ORD02300,M006,1,5.76,5.76
OI03437,ORD02301,M035,1,15.54,15.54
OI03438,ORD02302,M024,1,20.8,20.8
OI03439,ORD02302,M040,2,15.26,30.52
OI03440,ORD02303,M037,3,11.31,33.93
OI03441,ORD02304,M034,3,17.18,51.54
OI03442,ORD02304,M027,1,16.47,16.47
OI03443,ORD02305,M029,1,21.76,21.76
OI03444,ORD02306,M032,1,21.03,21.03
OI03445,ORD02307,M039,1,20.39,20.39
OI03446,ORD02307,M041,2,18.7,37.4
OI03447,ORD02308,M034,2,17.18,34.36
OI03448,ORD02309,M041,2,18.7,37.4
OI03449,ORD02310,M004,2,7.15,14.3
OI03450,ORD02311,M031,1,11.87,11.87
OI03451,ORD02311,M050,1,8.63,8.63
OI03452,ORD02312,M015,2,13.73,27.46
OI03453,ORD02312,M041,3,18.7,56.1
OI03454,ORD02313,M013,2,9.9,19.8
OI03455,ORD02313,M019,2,11.31,22.62
OI03456,ORD02314,M025,2,5.42,10.84
OI03457,ORD02315,M036,3,21.19,63.57
OI03458,ORD02315,M039,3,20.39,61.17
OI03459,ORD02316,M026,2,23.22,46.44
OI03460,ORD02317,M002,1,6.74,6.74
OI03461,ORD02317,M047,1,12.49,12.49
OI03462,ORD02318,M047,1,12.49,12.49
OI03463,ORD02319,M018,3,6.4,19.2
OI03464,ORD02320,M007,2,15.72,31.44
OI03465,ORD02321,M008,3,11.64,34.92
OI03466,ORD02321,M020,2,13.97,27.94
OI03467,ORD02322,M024,1,20.8,20.8
OI03468,ORD02323,M012,3,11.68,35.04
OI03469,ORD02324,M027,2,16.47,32.94
OI03470,ORD02325,M016,2,6.75,13.5
OI03471,ORD02325,M044,3,22.8,68.4
OI03472,ORD02326,M007,2,15.72,31.44
OI03473,ORD02327,M050,3,8.63,25.89
OI03474,ORD02327,M030,1,20.38,20.38
OI03475,ORD02328,M001,2,6.05,12.1
OI03476,ORD02329,M009,1,22.04,22.04
OI03477,ORD02330,M050,2,8.63,17.26
OI03478,ORD02331,M017,1,16.95,16.95
OI03479,ORD02332,M009,1,22.04,22.04
OI03480,ORD02333,M030,2,20.38,40.76
OI03481,ORD02334,M023,1,7.84,7.84
OI03482,ORD02335,M014,1,5.03,5.03
OI03483,ORD02335,M030,2,20.38,40.76
OI03484,ORD02336,M031,1,11.87,11.87
OI03485,ORD02336,M028,3,10.31,30.93
OI03486,ORD02337,M042,3,17.77,53.31
OI03487,ORD02337,M040,1,15.26,15.26
OI03488,ORD02338,M011,2,11.74,23.48
OI03489,ORD02338,M025,3,5.42,16.26
OI03490,ORD02339,M044,3,22.8,68.4
OI03491,ORD02340,M044,1,22.8,22.8
OI03492,ORD02341,M050,2,8.63,17.26
OI03493,ORD02342,M022,3,6.86,20.58
OI03494,ORD02342,M039,2,20.39,40.78
OI03495,ORD02343,M011,2,11.74,23.48
OI03496,ORD02344,M049,1,20.08,20.08
OI03497,ORD02344,M041,3,18.7,56.1
OI03498,ORD02345,M009,2,22.04,44.08
OI03499,ORD02345,M023,1,7.84,7.84
OI03500,ORD02346,M033,1,9.14,9.14
OI03501,ORD02346,M020,1,13.97,13.97
OI03502,ORD02347,M006,2,5.76,11.52
OI03503,ORD02347,M003,3,13.14,39.42
OI03504,ORD02348,M008,3,11.64,34.92
OI03505,ORD02349,M038,1,12.96,12.96
OI03506,ORD02350,M013,2,9.9,19.8
OI03507,ORD02351,M003,2,13.14,26.28
OI03508,ORD02351,M021,2,23.11,46.22
OI03509,ORD02352,M006,2,5.76,11.52
OI03510,ORD02353,M043,3,18.33,54.99
OI03511,ORD02354,M001,3,6.05,18.15
OI03512,ORD02355,M005,3,23.02,69.06
OI03513,ORD02356,M009,2,22.04,44.08
OI03514,ORD02357,M044,3,22.8,68.4
OI03515,ORD02357,M048,3,5.64,16.92
OI03516,ORD02358,M041,3,18.7,56.1
OI03517,ORD02358,M048,3,5.64,16.92
OI03518,ORD02359,M006,2,5.76,11.52
OI03519,ORD02360,M022,1,6.86,6.86
OI03520,ORD02360,M023,1,7.84,7.84
OI03521,ORD02361,M023,2,7.84,15.68
OI03522,ORD02362,M043,3,18.33,54.99
OI03523,ORD02362,M035,1,15.54,15.54
OI03524,ORD02363,M021,1,23.11,23.11
OI03525,ORD02363,M014,3,5.03,15.09
OI03526,ORD02364,M024,3,20.8,62.4
OI03527,ORD02365,M006,2,5.76,11.52
OI03528,ORD02365,M006,3,5.76,17.28
OI03529,ORD02366,M047,1,12.49,12.49
OI03530,ORD02367,M009,1,22.04,22.04
OI03531,ORD02368,M009,3,22.04,66.12
OI03532,ORD02368,M001,3,6.05,18.15
OI03533,ORD02369,M026,1,23.22,23.22
OI03534,ORD02370,M024,3,20.8,62.4
OI03535,ORD02370,M005,1,23.02,23.02
OI03536,ORD02371,M034,2,17.18,34.36
OI03537,ORD02372,M050,1,8.63,8.63
OI03538,ORD02373,M026,3,23.22,69.66
OI03539,ORD02373,M021,2,23.11,46.22
OI03540,ORD02374,M033,2,9.14,18.28
OI03541,ORD02375,M004,3,7.15,21.45
OI03542,ORD02375,M048,1,5.64,5.64
OI03543,ORD02376,M010,1,8.19,8.19
OI03544,ORD02376,M027,1,16.47,16.47
OI03545,ORD02377,M031,3,11.87,35.61
OI03546,ORD02378,M024,1,20.8,20.8
OI03547,ORD02379,M026,3,23.22,69.66
OI03548,ORD02380,M031,2,11.87,23.74
OI03549,ORD02380,M050,3,8.63,25.89
OI03550,ORD02381,M011,2,11.74,23.48
OI03551,ORD02382,M011,2,11.74,23.48
OI03552,ORD02383,M006,1,5.76,5.76
OI03553,ORD02383,M019,3,11.31,33.93
OI03554,ORD02384,M046,3,18.37,55.11
OI03555,ORD02385,M001,1,6.05,6.05
OI03556,ORD02385,M008,2,11.64,23.28
OI03557,ORD02386,M023,2,7.84,15.68
OI03558,ORD02387,M038,2,12.96,25.92
OI03559,ORD02388,M019,3,11.31,33.93
OI03560,ORD02389,M011,1,11.74,11.74
OI03561,ORD02390,M027,2,16.47,32.94
OI03562,ORD02390,M032,2,21.03,42.06
OI03563,ORD02391,M025,2,5.42,10.84
OI03564,ORD02391,M048,3,5.64,16.92
OI03565,ORD02392,M042,1,17.77,17.77
OI03566,ORD02392,M022,1,6.86,6.86
OI03567,ORD02393,M045,2,14.72,29.44
OI03568,ORD02394,M027,2,16.47,32.94
OI03569,ORD02395,M014,1,5.03,5.03
OI03570,ORD02396,M023,3,7.84,23.52
OI03571,ORD02396,M047,2,12.49,24.98
OI03572,ORD02397,M006,2,5.76,11.52
OI03573,ORD02398,M008,2,11.64,23.28
OI03574,ORD02398,M033,1,9.14,9.14
OI03575,ORD02399,M043,1,18.33,18.33
OI03576,ORD02399,M031,1,11.87,11.87
OI03577,ORD02400,M046,3,18.37,55.11
OI03578,ORD02401,M024,3,20.8,62.4
OI03579,ORD02401,M023,2,7.84,15.68
OI03580,ORD02402,M027,3,16.47,49.41
OI03581,ORD02403,M044,2,22.8,45.6
OI03582,ORD02404,M007,3,15.72,47.16
OI03583,ORD02405,M004,3,7.15,21.45
OI03584,ORD02406,M021,1,23.11,23.11
OI03585,ORD02407,M013,1,9.9,9.9
OI03586,ORD02408,M046,1,18.37,18.37
OI03587,ORD02408,M046,3,18.37,55.11
OI03588,ORD02409,M013,3,9.9,29.7
OI03589,ORD02410,M042,1,17.77,17.77
OI03590,ORD02410,M045,3,14.72,44.16
OI03591,ORD02411,M002,3,6.74,20.22
OI03592,ORD02411,M005,3,23.02,69.06
OI03593,ORD02412,M027,2,16.47,32.94
OI03594,ORD02412,M022,3,6.86,20.58
OI03595,ORD02413,M007,3,15.72,47.16
OI03596,ORD02414,M027,1,16.47,16.47
OI03597,ORD02414,M016,3,6.75,20.25
OI03598,ORD02415,M030,3,20.38,61.14
OI03599,ORD02416,M008,2,11.64,23.28
OI03600,ORD02417,M003,1,13.14,13.14
OI03601,ORD02418,M039,1,20.39,20.39
OI03602,ORD02419,M033,1,9.14,9.14
OI03603,ORD02419,M017,2,16.95,33.9
OI03604,ORD02420,M029,2,21.76,43.52
OI03605,ORD02420,M034,3,17.18,51.54
OI03606,ORD02421,M005,1,23.02,23.02
OI03607,ORD02421,M049,1,20.08,20.08
OI03608,ORD02422,M015,1,13.73,13.73
OI03609,ORD02423,M034,3,17.18,51.54
OI03610,ORD02423,M027,3,16.47,49.41
OI03611,ORD02424,M050,2,8.63,17.26
OI03612,ORD02424,M023,3,7.84,23.52
OI03613,ORD02425,M014,3,5.03,15.09
OI03614,ORD02426,M008,3,11.64,34.92
OI03615,ORD02427,M029,3,21.76,65.28
OI03616,ORD02427,M024,3,20.8,62.4
OI03617,ORD02428,M022,3,6.86,20.58
OI03618,ORD02429,M046,1,18.37,18.37
OI03619,ORD02429,M020,1,13.97,13.97
OI03620,ORD02430,M006,3,5.76,17.28
OI03621,ORD02430,M008,3,11.64,34.92
OI03622,ORD02431,M040,1,15.26,15.26
OI03623,ORD02432,M040,1,15.26,15.26
OI03624,ORD02432,M032,2,21.03,42.06
OI03625,ORD02433,M008,1,11.64,11.64
OI03626,ORD02434,M020,3,13.97,41.91
OI03627,ORD02434,M012,1,11.68,11.68
OI03628,ORD02435,M030,2,20.38,40.76
OI03629,ORD02436,M012,3,11.68,35.04
OI03630,ORD02436,M034,3,17.18,51.54
OI03631,ORD02437,M049,1,20.08,20.08
OI03632,ORD02437,M023,1,7.84,7.84
OI03633,ORD02438,M012,1,11.68,11.68
OI03634,ORD02439,M006,2,5.76,11.52
OI03635,ORD02439,M039,3,20.39,61.17
OI03636,ORD02440,M042,1,17.77,17.77
OI03637,ORD02441,M025,1,5.42,5.42
OI03638,ORD02441,M042,3,17.77,53.31
OI03639,ORD02442,M042,3,17.77,53.31
OI03640,ORD02442,M026,2,23.22,46.44
OI03641,ORD02443,M025,2,5.42,10.84
OI03642,ORD02444,M003,2,13.14,26.28
OI03643,ORD02444,M015,2,13.73,27.46
OI03644,ORD02445,M033,2,9.14,18.28
OI03645,ORD02446,M020,3,13.97,41.91
OI03646,ORD02447,M019,1,11.31,11.31
OI03647,ORD02448,M038,2,12.96,25.92
OI03648,ORD02448,M050,1,8.63,8.63
OI03649,ORD02449,M040,1,15.26,15.26
OI03650,ORD02449,M018,2,6.4,12.8
OI03651,ORD02450,M042,3,17.77,53.31
